onehot | prediction
[0. 1. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.], 9.063351
[1. 1. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1.], 28.955376
[0. 1. 1. 1. 1. 0. 0. 1. 1. 0. 1. 0.], 6.692823
[1. 0. 0. 1. 0. 1. 1. 1. 0. 0. 1. 0.], 19.61447
[0. 1. 1. 1. 1. 0. 1. 0. 0. 1. 0. 0.], 6.631488
[0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0.], 27.441807
[0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0.], 11.570086
[1. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0.], 17.312143
[0. 1. 1. 0. 1. 0. 0. 1. 1. 0. 0. 0.], 9.587286
[1. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.], 19.0272
[1. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1.], 7.1453347
[0. 1. 1. 1. 0. 0. 1. 1. 0. 1. 0. 0.], 18.123974
[0. 1. 1. 1. 1. 0. 1. 1. 0. 0. 1. 1.], 1.0788826
[1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 1.], 14.114149
[1. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0.], 28.602724
[0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 1. 1.], 32.727978
[1. 0. 1. 1. 0. 0. 1. 1. 1. 0. 0. 0.], 8.172893
[0. 1. 1. 1. 1. 0. 0. 1. 0. 1. 0. 0.], 20.532383
[0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0.], 10.108386
[1. 0. 1. 0. 1. 0. 1. 1. 0. 0. 0. 1.], -1.4806386
[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 0.], 4.2595434
[1. 0. 0. 0. 1. 1. 1. 1. 0. 1. 1. 0.], 18.289833
[0. 1. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0.], 50.091236
[0. 1. 0. 1. 1. 1. 0. 0. 1. 1. 1. 1.], 8.863307
[1. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0.], 6.3154807
[0. 1. 0. 0. 1. 1. 0. 1. 0. 1. 0. 1.], 61.165638
[1. 1. 0. 0. 0. 1. 0. 1. 0. 1. 1. 0.], 26.603352
[1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1.], 26.21832
[1. 0. 1. 0. 0. 1. 1. 1. 1. 1. 1. 0.], 20.299591
[1. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 1.], 20.990088
[1. 1. 1. 0. 0. 1. 1. 1. 0. 0. 0. 1.], 6.6326
[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.], 29.185019
[1. 1. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0.], 41.07513
[0. 0. 0. 1. 0. 0. 1. 1. 1. 1. 0. 1.], 17.02982
[0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0.], 34.929325
[0. 0. 0. 1. 1. 1. 0. 1. 1. 1. 0. 1.], 21.990269
[0. 1. 0. 1. 0. 0. 1. 0. 1. 1. 0. 1.], 15.0845175
[1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1.], 3.0949695
[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 0.], 4.2595434
