onehot | prediction
[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.], 75.21981
[1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.], 63.063892
[1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.], 74.19949
[1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.], 47.14932
[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.], 83.20261
[1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.], 42.143967
[1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.], 62.243973
[1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.], 48.160305
[1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.], 87.26148
[1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.], 38.125053
[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.], 68.31486
[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.], 29.185019
[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.], 86.08768
[0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.], 22.959715
[0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.], 91.03357
[0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.], 28.995949
[0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.], 73.03211
[0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.], 32.94737
[0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.], 89.07103
[0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.], 31.05435
[0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.], 88.9436
[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.], 11.052311
[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.], 88.08488
[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.], 83.061295
[0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.], 20.98536
[0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0.], 81.98175
[0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0.], 40.06938
[0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0.], 78.12513
[0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0.], 14.965975
[0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0.], 92.10596
[0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0.], 15.070508
[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0.], 85.20281
[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1.], 10.062206
[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.], 84.95796
[0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0.], 28.969809
[0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0.], 76.948944
[0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0.], 27.96242
[0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0.], 78.96107
[0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0.], 27.00786
[0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0.], 84.13468
[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0.], 31.08018
[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1.], 72.09588
[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.], 78.15707
[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0.], 35.186783
[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0.], 75.06122
[0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0.], 28.982512
[0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0.], 75.06865
[0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0.], 27.065552
[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0.], 89.099884
[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1.], 14.045322
[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.], 65.12603
[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.], 30.123314
[0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0.], 76.101006
[0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0.], 32.069374
[0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0.], 77.083015
[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0.], 30.106695
[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1.], 86.26121
[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.], 68.06539
[0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0.], 29.108072
[0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.], 71.14453
[0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0.], 34.059864
[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0.], 68.15892
[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1.], 29.121948
[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.], 66.18303
[0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0.], 30.080458
[0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0.], 64.17245
[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0.], 30.111841
[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1.], 81.215126
[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.], 74.14716
[0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0.], 38.083416
[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0.], 83.09596
[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1.], 50.149513
[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.], 62.115574
[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0.], 37.129616
[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1.], 76.14711
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.], 74.18612
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1.], 38.164017
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.], 73.27001
