onehot | prediction
[0. 1. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.], 87.89175
[1. 1. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1.], 61.129707
[0. 1. 1. 1. 1. 0. 0. 1. 1. 0. 1. 0.], 29.966017
[1. 0. 0. 1. 0. 1. 1. 1. 0. 0. 1. 0.], 38.57828
[0. 1. 1. 1. 1. 0. 1. 0. 0. 1. 0. 0.], -9.235689
[0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0.], 36.030605
[0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0.], 26.775156
[1. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0.], 45.153397
[0. 1. 1. 0. 1. 0. 0. 1. 1. 0. 0. 0.], 25.76115
[1. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.], 67.221565
[1. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1.], 43.42443
[0. 1. 1. 1. 0. 0. 1. 1. 0. 1. 0. 0.], 34.500828
[0. 1. 1. 1. 1. 0. 1. 1. 0. 0. 1. 1.], 61.76581
[1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 1.], 36.86954
[1. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0.], 48.210297
[0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 1. 1.], 90.14682
[1. 0. 1. 1. 0. 0. 1. 1. 1. 0. 0. 0.], 35.945244
[0. 1. 1. 1. 1. 0. 0. 1. 0. 1. 0. 0.], 71.01928
[0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0.], 45.857925
[1. 0. 1. 0. 1. 0. 1. 1. 0. 0. 0. 1.], 1.3784089
[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 0.], 45.5915
[1. 0. 0. 0. 1. 1. 1. 1. 0. 1. 1. 0.], 51.977356
[0. 1. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0.], 9.885618
[0. 1. 0. 1. 1. 1. 0. 0. 1. 1. 1. 1.], 107.29821
[1. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0.], 36.445366
[0. 1. 0. 0. 1. 1. 0. 1. 0. 1. 0. 1.], 75.292816
[1. 1. 0. 0. 0. 1. 0. 1. 0. 1. 1. 0.], 82.196434
[1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1.], 46.615906
[1. 0. 1. 0. 0. 1. 1. 1. 1. 1. 1. 0.], 61.60668
[1. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 1.], 55.16036
[1. 1. 1. 0. 0. 1. 1. 1. 0. 0. 0. 1.], 84.07207
[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.], 28.965395
[1. 1. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0.], 116.6408
[0. 0. 0. 1. 0. 0. 1. 1. 1. 1. 0. 1.], 37.383064
[0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0.], 41.757248
[0. 0. 0. 1. 1. 1. 0. 1. 1. 1. 0. 1.], 35.230423
[0. 1. 0. 1. 0. 0. 1. 0. 1. 1. 0. 1.], 88.86472
[1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1.], 12.100058
[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 0.], 45.5915
[1. 1. 1. 1. 0. 1. 1. 0. 0. 1. 0. 0.], 31.48383
[1. 1. 1. 0. 1. 0. 1. 0. 1. 0. 1. 1.], 38.21865
[1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1.], 28.720617
[1. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0.], 80.553665
[0. 1. 1. 1. 0. 1. 1. 1. 0. 0. 1. 1.], 89.10979
[0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 0. 1.], 20.878103
[0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 1. 1.], 68.44354
[0. 1. 1. 1. 0. 1. 1. 0. 1. 0. 1. 1.], 80.91228
[0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 1. 0.], 96.68916
[0. 1. 0. 1. 1. 1. 0. 1. 1. 1. 1. 0.], 63.452553
[1. 0. 0. 1. 1. 0. 1. 1. 1. 0. 0. 0.], 57.561264
[1. 1. 1. 1. 1. 0. 1. 0. 1. 1. 0. 1.], 52.05841
[1. 1. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0.], 57.39426
[1. 0. 0. 0. 1. 0. 1. 1. 0. 0. 0. 0.], 64.02403
[1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 1.], 28.362574
[0. 0. 1. 1. 1. 0. 1. 1. 0. 1. 1. 1.], 26.901943
[0. 1. 1. 0. 1. 0. 0. 1. 1. 0. 0. 1.], 32.587
[1. 0. 1. 0. 1. 0. 1. 0. 0. 1. 1. 1.], 41.08318
[1. 0. 1. 1. 1. 0. 1. 1. 1. 0. 0. 0.], 50.474686
[0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0.], 76.86084
[1. 1. 0. 1. 1. 0. 0. 0. 0. 1. 1. 0.], 68.79412
[0. 1. 0. 0. 0. 1. 0. 1. 1. 0. 1. 0.], 44.019363
[1. 1. 0. 0. 0. 1. 0. 1. 1. 1. 1. 1.], 101.064476
[1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.], 58.65223
[1. 1. 1. 1. 0. 0. 0. 1. 0. 0. 1. 0.], 45.435764
[1. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0. 1.], 67.54255
[0. 0. 1. 1. 0. 1. 1. 1. 0. 0. 1. 1.], 57.60659
[1. 1. 0. 0. 1. 1. 0. 1. 1. 1. 0. 0.], 80.18147
[1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0.], 60.216427
[0. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 0.], 65.82608
[1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.], 30.666628
[0. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 0.], 66.582054
[0. 1. 0. 0. 0. 0. 1. 1. 1. 1. 0. 1.], 117.43306
[1. 1. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0.], 29.54849
[1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1.], 28.720617
[0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0.], 43.13561
[1. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 0.], 3.651032
[1. 1. 1. 1. 1. 0. 1. 0. 0. 0. 1. 1.], 82.99199
[1. 0. 1. 0. 0. 0. 1. 0. 1. 1. 1. 1.], 55.051086
