onehot | prediction
[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.], 75.030106
[1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.], 62.987354
[1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.], 73.99844
[1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.], 47.087296
[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.], 82.99746
[1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.], 42.044643
[1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.], 61.98511
[1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.], 48.031494
[1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.], 87.014336
[1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.], 38.04718
[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.], 68.014984
[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.], 29.007381
[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.], 85.99452
[0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.], 22.998655
[0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.], 91.01161
[0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.], 28.976593
[0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.], 73.016014
[0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.], 33.045277
[0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.], 88.99352
[0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.], 31.027956
[0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.], 88.99276
[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.], 10.9902
[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.], 87.994026
[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.], 83.008354
[0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.], 20.995806
[0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0.], 82.008736
[0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0.], 40.018047
[0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0.], 78.0033
[0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0.], 14.98987
[0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0.], 92.00251
[0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0.], 14.991138
[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0.], 85.00312
[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1.], 9.995607
[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.], 84.99692
[0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0.], 28.98419
[0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0.], 77.01146
[0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0.], 28.00939
[0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0.], 79.00478
[0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0.], 27.0109
[0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0.], 84.01172
[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0.], 30.983541
[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1.], 72.00616
[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.], 77.98137
[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0.], 35.05377
[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0.], 74.99891
[0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0.], 28.98562
[0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0.], 75.02921
[0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0.], 27.008612
[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0.], 88.99021
[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1.], 13.988177
